daikoku,雨,16.5,98.0,本日も大黒海づり施設にご来場して頂きまして、ありがとうございます。朝から雨が降り、南西風も強めに吹く悪状況の中、ヘチ釣りのクロダイには良かったようで数が出ました。サビキ釣りでは、シコイワシは良かったのですが、夕まづめのアジは、強い北風と波も高くなり、良い結果が出ませんでした。シリヤケイカの好釣は続いています。閉場間際は真っ暗になりますので、ヘッドライト等の照明器具をご用意下さい。明日は晴れの予報が出ています。皆様のご来場をお待ちしています。※平日は、予約制ではありません※■朝5時を目安に駐車場を開けます。お車を駐車場に停めたのち、管理棟で入場整理券を配布致しますので、釣りをされます小学生以上のお客さまは、ご自身で整理券をお受け取り下さい。(代表の方が他の方の分を受け取る事は出来ませんのでご注意下さい)■ご来場の際には、マスクの着用と検温をお願い致します。■釣り餌売店の営業時間は6:00〜18:00です。貸し竿の最終受け付けは15:30迄で、返却時刻は17:30となっています。※「釣果情報」は、お客様のお帰り時の聞き取り調査の集計となります。(大黒19:30),中潮,2021-04-14 19:30:00
daikoku,晴,16.0,234.0,本日も大黒海づり施設にご来場頂きましてありがとうございました。朝は冷え込みましたが、日中は暖かく穏やかな天気になりました。夕マズメは冷たい風が吹き肌寒く感じました。釣果ですが、最近好調のシリヤケイカは本日も数が出ました。その他の釣りでは、クロダイの落とし込みが好調で、サビキ釣りは午後からイワシが好調でした。ルアー釣りでは、ヒラメが上がっていました。明日は日中は暖かくなる予報が出ていますが、朝夕は冷え込みますので、上着の用意をお忘れなくお越し下さい。明日、金曜日は『濱ともカード』の日です。受付にてご提示頂きますと当日券が半額となります。皆様のご来場をお待ちしております。■朝5時を目安に駐車場を開けます。お車を駐車場に停めたのち、管理棟で入場整理券を配布致しますので、釣りをされます小学生以上のお客さまはご自身で整理券をお受け取り下さい。(代表の方が他の方の分を受け取る事は出来ませんのでご注意下さい)■ご来場の際には、必ずマスクの着用をお願い致します。■釣り餌売店の営業時間は6:00〜18:00です。貸し竿の最終受け付けは15:30迄で、返却時刻は17:30となっています。※「釣果情報」は、お客様のお帰り時の聞き取り調査の集計となります。(大黒19:56),中潮,2021-04-15 19:56:00
daikoku,曇,16.0,226.0,本日も大黒海づり施設に、ご来場頂きましてありがとうございました。今日の大黒は、朝は冷えましたが、日中は暖かくなり釣り日和となりました。釣果は、午前中にコブダイ61cmが、かぶせ釣りで上がっていました。サビキでのイワシが好調で100匹を超える釣果をお持ちの方が数名いました。エギングのシリヤケイカがいよいよシーズンのようで釣果がでてきています。明日は一日雨予報となっていますので、雨具をお忘れなくお持ちください。また、朝夕はまだ冷えますので、上着の用意もお忘れなくお越し下さい。【週末の予約状況】4/17(土)は雨予報のためキャンセルが多く出ていますので、50名様以上空きがあります。生憎の天気ですが、予約の無い方も朝一からご入場して頂けますので、雨具をお忘れなくお越し下さい。4/18(日)インターネット/満電話/満■(土)(日)(祭日)は『事前予約制』をスタートいたしました。詳しくは、H.Pの『What'sNew』をご覧ください。■重複予約や無断キャンセル及び度重なるキャンセルは次回からの予約が出来なくなる場合もございます。適切な人数の予約をお願い致します。キャンセル、変更は出来るだけお早めにお願い致します。■4月の営業時間は6時〜19時//最終入場受付は18時です。■駐車場は5時からのご利用となります。※バイク、自転車、徒歩の方もお車と同様です。■売店の営業時間...6時〜18時★貸し竿受付は6時〜15時30分まで、返却時間は17時30分迄です。■ご来場の際には、必ずマスクの着用をお願い致します。(大黒19:37),中潮,2021-04-16 19:37:00
daikoku,雨,16.0,205.0,本日もご来場頂きましてありがとうございます。午前中は何とかお天気はもってくれましたが、午後からは雲も厚くなり小雨交じりのお天気となってしまいました。釣果はサビキ釣りのシコイワシが好調で時折、良型のコノシロも交じり初心者やファミリーの方もお楽しみ頂けたと思います。アジはポツポツと終日釣れていました。コマセをこまめに打ち込んでいる方が数を伸ばしています。ここ数日、数は多くはありませんが毎日ヒラメが釣れています。狙ってみるのも面白いと思います。エギングのシリヤケイカがいよいよシーズンインし毎日釣果が伸びていますが、明日は予約状況から開場早々「釣り方制限」になる可能性が高くなっています。「釣り方制限」になった場合はアンダースローでの投入となります。ご了承下さい。(土)(日)(祭日)は『事前予約制』をスタートいたしました。詳しくは、H.Pの『What'sNew』をご覧ください。■重複予約や無断キャンセル及び度重なるキャンセルは次回からの予約が出来なくなる場合もございますのでご注意下さい。「キャンセル、変更は出来るだけお早めにお願い致します」■4月の営業時間は6時〜19時//最終入場受付は18時です。■駐車場は5時からのご利用となります。※バイク、自転車、徒歩の方もお車と同様です。■売店の営業時間...6時〜18時★貸し竿受付は6時〜15時30分まで、返却時間は17時30分迄です。■ご来場の際には、必ずマスクの着用をお願い致します。(大黒19:45),中潮,2021-04-17 19:45:00
daikoku,晴,16.5,400.0,本日も大黒海づり施設にご来場して頂きまして、ありがとうございます。朝方は曇っていたもののその後晴れましたが、南西の風が吹きつけ1日中釣りづらい日でした。釣果は、カタクチイワシが場所を変えながら釣り続け好調でした。餌木やヘチ釣りのお客さまはアタリが取りづらいなか釣果はありました。また、年間大物賞候補となるタコ(2.59kg)が釣れました。さらに、暗くなり始めてからカサゴやメバルが釣れていました。これからさらに日がのびるとナイトゲームもできなくなりますのでいまのうちにお楽しみください。閉場間際は真っ暗になりますので、ヘッドライト等の照明器具をご用意下さい。明日は晴れで風も弱く、最高気温が20°Cほどまであがる予報になっています。皆様のご来場をお待ちしています。※平日は、予約制ではありません※■朝5時を目安に駐車場を開けます。お車を駐車場に停めたのち、管理棟で入場整理券を配布致しますので、釣りをされます小学生以上のお客さまは、ご自身で整理券をお受け取り下さい。(代表の方が他の方の分を受け取る事は出来ませんのでご注意下さい)■ご来場の際には、マスクの着用と検温をお願い致します。■釣り餌売店の営業時間は6:00〜18:00です。貸し竿の最終受け付けは15:30迄で、返却時刻は17:30となっています。※「釣果情報」は、お客様のお帰り時の聞き取り調査の集計となります。(大黒19:39),小潮,2021-04-18 19:39:00
daikoku,晴,16.5,226.0,本日も大黒海づり施設にご来場頂きまして有り難うございます。朝方は肌寒く感じられましたが、日中は穏やかな釣り日和となりました。釣果は、カタクチイワシが釣り続け好調でした。シリヤケイカのエギングも、日々数を伸ばしています。さらに、暗くなり始めてからメバルが釣れていました。閉場間際は真っ暗になりますので、ナイトゲームをされる方はヘッドライト等の照明器具をご用意下さい。明日も晴れて、気温が20度以上になる予報です。調節のできる服装がお勧めです。※明日20日は「お客様感謝デー」となります。イオンカード・ワオンカードのご提示で来場ポイントが二倍になります。忘れずにお持ちください。皆様のご来場をお待ちしています。※平日は、予約制ではありません※■朝5時を目安に駐車場を開けます。お車を駐車場に停めたのち、管理棟で入場整理券を配布致しますので、釣りをされます小学生以上のお客さまは、ご自身で整理券をお受け取り下さい。(代表の方が他の方の分を受け取る事は出来ませんのでご注意下さい)■ご来場の際には、マスクの着用と検温をお願い致します。■釣り餌売店の営業時間は6:00〜18:00です。貸し竿の最終受け付けは15:30迄で、返却時刻は17:30となっています。※「釣果情報」は、お客様のお帰り時の聞き取り調査の集計となります。(大黒19:59),小潮,2021-04-19 19:59:00
daikoku,晴,17.0,267.0,本日も大黒海づり施設にご来場頂きまして、有り難うございます。午後から南寄りの風が吹きましたが、さわやかな晴天で、桟橋では気持ちよく過ごせました。イワシが内側を中心に回って来て、足元で数がまとまって釣れました。そのイワシを追って来た、ヒラメとスズキが釣れています。様々なカラーの餌木を使って、シリヤケイカが好調に釣れ続けています。18:00以降は暗くなりますので、ナイトゲームをされるお客様は照明器具をご用意下さい。明日も穏やかに晴れて、気温が22°Cまで上がりそうです。※平日は、予約制ではありません※■朝5時を目安に駐車場を開けます。お車を駐車場に停めたのち、管理棟で入場整理券を配布致しますので、釣りをされます小学生以上のお客さまは、ご自身で整理券をお受け取り下さい。(代表の方が他の方の分を受け取る事は出来ませんのでご注意下さい)■ご来場の際には、マスクの着用と検温をお願い致します。■釣り餌売店の営業時間は6:00〜18:00です。貸し竿の最終受け付けは15:30迄で、返却時刻は17:30となっています。※「釣果情報」は、お客様のお帰り時の聞き取り調査の集計となります。(大黒19:28),小潮,2021-04-20 19:28:00
daikoku,晴,17.0,270.0,本日も大黒海づり施設にご来場頂きましてありがとうございました。予報通り日中はグングン気温が上がり、汗ばむほどの陽気となりました。風もさほど気にならず、気持ちの良い釣り日和となりました。釣果ですが、シコイワシは桟橋全体で鈴なりで釣れ続けていました。アジの好釣果が期待できる濁り潮が入り、サイズは小ぶりなアジが多いながらも足元でも時間を問わずポツポツと釣れていました。シリヤケイカも順調に数を伸ばしましたが好不調が分かれていたようです。桟橋にイカ墨跡がたくさん残っていますので、釣り上げられた際にはイカ墨攻撃に気を付けて頂き、早めに桟橋を海水で洗い流して頂きます様、御協力をお願い致します。明日も晴れて、更に気温が上がるようですので細めな水分補給をお願い致します。日没以降は急速に暗くなりますので、閉場まで釣りをされるお客様は照明器具をご用意下さい。※平日は、予約制ではありません※■朝5時を目安に駐車場を開けます。お車を駐車場に停めたのち、管理棟で入場整理券を配布致しますので、釣りをされます小学生以上のお客さまは、ご自身で整理券をお受け取り下さい。(代表の方が他の方の分を受け取る事は出来ませんのでご注意下さい)■ご来場の際には、マスクの着用と検温をお願い致します。■釣り餌売店の営業時間は6:00〜18:00です。貸し竿の最終受け付けは15:30迄で、返却時刻は17:30となっています。※「釣果情報」は、お客様のお帰り時の聞き取り調査の集計となります。(大黒19:38),長潮,2021-04-21 19:38:00
daikoku,晴,17.0,269.0,本日も大黒海づり施設にご来場頂きまして有り難うございます。日中の気温が25°Cを超える暑さとなりましたが、桟橋上は適度な風もあり過ごしやすい一日でした。釣果は、カタクチイワシが全体的に釣れ続き1束(100匹)以上釣られている方が多数いらっしゃいました。シリヤケイカ、クロダイなども好調をキープしています。ヒラメは、イワシの泳がせでの釣果です。明日も晴れの予報で釣り日和となりそうです。お越しの際は、充分な感染症対策をして頂き入場時には検温のご協力をお願い致します。※明日金曜日は「濱ともカード」の日となっております。受付で「濱ともカード」をご提示頂くと、当日釣り券が半額でご利用いただけます。▲平日は予約制ではありませんが、港湾ゲート手前の一般道で深夜早朝から海づり施設への待機車が多くなりますと港湾車輌への交通障害となります。5時の開門時間に合わせてお越し頂きますようお願い申し上げます。■朝5時を目安に駐車場を開けます。入場整理券は、管理棟で配布致しますので釣りをされます小学生以上のお客さまは、ご自身で整理券をお受け取り下さい。(代表の方が他の方の分を受け取る事は出来ませんのでご注意下さい)■釣り餌売店の営業時間は6:00〜18:00です。貸し竿の最終受け付けは15:30迄で、返却時刻は17:30となっています。※「釣果情報」は、お客様のお帰り時の聞き取り調査の集計となります。(大黒19:22)(一部追加21:50),若潮,2021-04-22 19:22:00
daikoku,晴,17.0,249.0,本日も大黒海づり施設に、ご来場頂きましてありがとうございました。今日の大黒は、昨日までの暑さが一段落して、日中は快適な陽気となりました。釣果は、サビキ釣りでのカタクチイワシが好調で、100匹を超えるイワシを多くの方がお持ちでした。エギングのシリヤケイカは、シーズンインのようで釣果がでてきています。また、イワシの泳がせ釣りで、スズキ、ヒラメ、サバがあがっていました。明日も晴れの予報となっていますが、一日の寒暖差が大きくなるので、調整しやすい服装をご準備ください。明日は、予約状況から開場早々「釣り方制限」になる可能性が高くなっています。「釣り方制限」になった場合は、アンダースローでの投入となりますので、ご了承下さい。■(土)(日)(祭日)は『事前予約制』をスタートいたしました。詳しくは、H.Pの『What'sNew』をご覧ください。■重複予約や無断キャンセル及び度重なるキャンセルは、次回からの予約が出来なくなる場合もございます。適切な人数の予約をお願い致します。また、キャンセル、変更は出来るだけお早めにお願い致します。■4月の営業時間は6時〜19時//最終入場受付は18時です。■駐車場は5時からのご利用となります。※バイク、自転車、徒歩の方もお車と同様です。■売店の営業時間...6時〜18時★貸し竿受付は6時〜15時30分まで、返却時間は17時30分迄です。■ご来場の際には、必ずマスクの着用をお願い致します。(大黒19:30),中潮,2021-04-23 19:30:00
daikoku,晴,17.0,344.0,本日もご来場頂きましてありがとうございます。穏やかなお天気で釣り日和となりました。釣果はサビキ釣りのカタクチイワシが好調でした。ファミリーや初心者にもお楽しみいただけたと思います。珍しく、サヨリが顔を見せてくれました。まだ数は少ないようですが居ついてくれるといいですね。エギングのシリヤケイカが釣れていますが、明日は予約状況から開場早々「釣り方制限」になる可能性が高くなっています。「釣り方制限」になった場合はアンダースローでの投入となります。ご了承下さい。(土)(日)(祭日)は『事前予約制』をスタートいたしました。詳しくは、H.Pの『What'sNew』をご覧ください。■重複予約や無断キャンセル及び度重なるキャンセルは次回からの予約が出来なくなる場合もございますのでご注意下さい。「キャンセル、変更は出来るだけお早めにお願い致します」■4月の営業時間は6時〜19時//最終入場受付は18時です。■駐車場は5時からのご利用となります。※バイク、自転車、徒歩の方もお車と同様です。■売店の営業時間...6時〜18時★貸し竿受付は6時〜15時30分まで、返却時間は17時30分迄です。■ご来場の際には、必ずマスクの着用をお願い致します。(大黒19:45),中潮,2021-04-24 19:45:00
daikoku,晴,17.0,361.0,本日も、大黒海づり施設にご来場頂きましてありがとうございました。本日の大黒は、16時過ぎにニワカ雨がありましたが、昼間は過ごしやすい一日となりました。釣果は、サビキ釣りで限られた場所ですが、イワシ、コノシロが釣れご家族づれにも楽しんで頂けました。エギングのシリヤケイカは、好調な釣果がでています。また、イワシの泳がせ釣りで、フッコ、ヒラメ、カマスがあがっていました。明日は晴れの予報となっていますが、一日の寒暖差が大きくなるので、調整しやすい服装をご準備ください。日没後は、急激に暗くなりますので、ヘッドライト等の照明器具をご用意下さい。なお、明日4/26(月)は、除草作業を行います。駐車場ゲートを入りまして右側は、閉鎖となりますので恐れ入りますが、左側駐車場をご利用ください。皆様のご来場をお待ちしています。■平日は予約制ではありませんが、港湾ゲート手前の一般道で深夜早朝から海づり施設への待機車が多くなりますと港湾車輌への交通障害となります。5時の開門時間に合わせて、お越し頂きますようお願いいたします。■朝5時を目安に駐車場を開けます。入場整理券は、管理棟で配布致しますので釣りをされます小学生以上のお客さまは、ご自身で整理券をお受け取り下さい。(代表の方が他の方の分を受け取る事は出来ませんのでご注意下さい)■釣り餌売店の営業時間は6:00〜18:00です。貸し竿の最終受け付けは15:30迄で、返却時刻は17:30となっています。※「釣果情報」は、お客様のお帰り時の聞き取り調査の集計となります。(大黒19:30),大潮,2021-04-25 19:30:00
daikoku,晴,17.0,197.0,本日も大黒海づり施設にご来場頂きましてありがとうございました。日中は、晴れているものの風が強めに吹きつけ、肌寒く感じる時間帯もありました。釣果ですが、濁り潮から澄み潮に入れ替わったせいか、厳しいものとなりました。夕マズメにカタクチイワシは回遊があり鈴なりで釣れていましたが、アジは緊急事態宣言発令のため外出しなかったようです。シリヤケイカは多い方で4杯お持ちでした。明日も本日同様に晴れますが風が強い予報になっております。風を通しにくいウェアを1枚忍ばせておくと良いかもしれません。また日没後は急速に暗くなりますので、ヘッドライト等の照明器具をご用意下さい。また明日も駐車場の除草作業が入りますので、駐車場ゲートを入りまして左側は閉鎖となります。左側フェンス沿いの駐車スペースのご利用もご遠慮下さい。恐れ入りますが右側駐車場のみのご利用をお願い致します。■平日は予約制ではありませんが、港湾ゲート手前の一般道で深夜早朝から海づり施設への待機車が多くなりますと港湾車輌への交通障害となります。5時の開門時間に合わせて、お越し頂きますようお願いいたします。■朝5時を目安に駐車場を開けます。入場整理券は、管理棟で配布致しますので釣りをされます小学生以上のお客さまは、ご自身で整理券をお受け取り下さい。(代表の方が他の方の分を受け取る事は出来ませんのでご注意下さい)■釣り餌売店の営業時間は6:00〜18:00です。貸し竿の最終受け付けは15:30迄で、返却時刻は17:30となっています。※「釣果情報」は、お客様のお帰り時の聞き取り調査の集計となります。(大黒19:38),大潮,2021-04-26 19:38:00
